,STCODE,FORMAT,SITE,REP,DURATION,SPECIES,TYPE,sptype,NIR_NUM,MESH,DATEOUT,IADW,IODW,DATEIN,FWW,FOW,LENGTH,IADW1,IODW1,IASH,FASH,IAFW,FAFW,PRM,PAFRM,KDW,KAFW,TYPE1,TIMEOUT,COMMENT,FLAG,MAP,AET,PET,MAT,N,C,Lig,Cel,WSE
87,TD023,9,ARC,3,2,ACSA,L,ACSAL,6731,7,8/23/1990,10.045,9.201,8/29/1992,9.85,6.69,NA,NA,NA,4.71,5.83,8.768,6.3,72.709,71.852,-0.158,-0.164,L,2.02,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
88,TD023,9,ARC,3,3,ACSA,L,ACSAL,3305,1,8/23/1990,10.01,9.6,8/23/1993,13.42,6.322,NA,NA,NA,4.71,6.84,9.148,5.89,65.854,64.386,-0.139,-0.147,L,3,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
89,TD023,9,ARC,3,4,ACSA,L,ACSAL,3301,1,8/23/1990,10.004,9.594,8/18/1994,11.105,5.417,NA,NA,NA,4.71,7.79,9.142,4.995,56.462,54.638,-0.143,-0.152,L,3.99,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
90,TD023,9,ARC,3,5,ACSA,L,ACSAL,3297,1,8/23/1990,10.005,9.595,8/21/1995,19.5,4.35,NA,NA,NA,4.71,7.54,9.143,4.022,45.336,43.99,-0.158,-0.164,L,4.99,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
91,TD023,9,ARC,3,6,ACSA,L,ACSAL,3293,1,8/23/1990,10.009,9.599,8/22/1996,10.34,5.54,NA,NA,NA,4.71,13.19,9.147,4.809,57.714,52.575,-0.092,-0.107,L,6,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
92,TD023,9,ARC,3,7,ACSA,L,ACSAL,3289,1,8/23/1990,10.012,9.602,8/18/1997,16.238,5.183,NA,NA,NA,4.71,8.26,9.15,4.755,53.978,51.967,-0.088,-0.094,L,6.99,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
93,TD023,9,ARC,3,8,ACSA,L,ACSAL,3285,1,8/23/1990,10.012,9.602,8/20/1998,12.41,2.93,NA,NA,NA,4.71,18.12,9.15,2.399,30.514,26.219,-0.149,-0.168,L,7.99,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
94,TD023,9,ARC,3,9,ACSA,L,ACSAL,3281,1,8/23/1990,10.009,9.599,8/26/1999,14.88,3.27,NA,NA,NA,4.71,5.17,9.147,3.101,34.066,33.902,-0.12,-0.12,L,9.01,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
95,TD023,9,ARC,3,10,ACSA,L,ACSAL,3917,1,8/23/1990,9.986,9.477,8/22/2000,17.74,3.68,NA,NA,NA,4.71,15.05,9.031,3.126,38.831,34.614,-0.095,-0.106,L,10,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
96,TD023,9,ARC,4,1,ACSA,L,ACSAL,3312,1,8/23/1990,10.004,9.594,8/13/1991,NA,7.89,NA,NA,NA,4.71,5.25,9.142,7.476,82.239,81.776,-0.201,-0.207,L,0.97,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
97,TD023,9,ARC,4,1,ACSA,L,ACSAL,6734,7,8/23/1990,10.027,9.185,8/13/1991,NA,7.06,NA,NA,NA,4.71,5.18,8.752,6.694,76.864,76.485,-0.271,-0.276,L,0.97,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
98,TD023,9,ARC,4,2,ACSA,L,ACSAL,3308,1,8/23/1990,10.008,9.598,8/29/1992,15.82,6.9,NA,NA,NA,4.71,5.92,9.146,6.492,71.89,70.982,-0.164,-0.17,L,2.02,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
99,TD023,9,ARC,4,2,ACSA,L,ACSAL,6730,7,8/23/1990,10.094,9.246,8/29/1992,12.56,6.78,NA,NA,NA,4.71,5.81,8.811,6.386,73.329,72.478,-0.154,-0.16,L,2.02,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
100,TD023,9,ARC,4,3,ACSA,L,ACSAL,3304,1,8/23/1990,10.008,9.598,8/23/1993,16.67,6.085,NA,NA,NA,4.71,6.87,9.146,5.667,63.399,61.962,-0.152,-0.16,L,3,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
101,TD023,9,ARC,4,4,ACSA,L,ACSAL,3300,1,8/23/1990,10.009,9.599,8/18/1994,12.884,5.153,NA,NA,NA,4.71,8.2,9.147,4.73,53.683,51.711,-0.156,-0.165,L,3.99,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
102,TD023,9,ARC,4,5,ACSA,L,ACSAL,3296,1,8/23/1990,9.999,9.589,8/21/1995,15.72,3.88,NA,NA,NA,4.71,10.21,9.137,3.484,40.463,38.131,-0.181,-0.193,L,4.99,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
103,TD023,9,ARC,4,6,ACSA,L,ACSAL,3292,1,8/23/1990,10.007,9.597,8/22/1996,17.36,5.1,NA,NA,NA,4.71,15.22,9.145,4.324,53.142,47.283,-0.105,-0.125,L,6,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
104,TD023,9,ARC,4,7,ACSA,L,ACSAL,3288,1,8/23/1990,10.011,9.601,8/18/1997,19.995,3.616,NA,NA,NA,4.71,8.26,9.149,3.317,37.663,36.255,-0.14,-0.145,L,6.99,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
105,TD023,9,ARC,4,8,ACSA,L,ACSAL,3284,1,8/23/1990,10.011,9.601,8/20/1998,8.33,4.16,NA,NA,NA,4.71,13.06,9.149,3.617,43.329,39.534,-0.105,-0.116,L,7.99,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
106,TD023,9,ARC,4,9,ACSA,L,ACSAL,3920,1,8/23/1990,10.008,9.498,8/26/1999,11.98,2.46,NA,NA,NA,4.71,12.19,9.051,2.16,25.9,23.865,-0.15,-0.159,L,9.01,,,326.66,284.43,422.74,-8.872666667,0.8075,49.7675,15.87,27.328,47.678
107,TD023,9,BCI,1,1,ACSA,L,ACSAL,29409,1,1/16/1992,10.016,9.375,4/29/1992,19.91,8.97,NA,NA,NA,4.71,11.89,8.933,7.903,95.68,88.47,-0.155,-0.43,L,0.28,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
108,TD023,9,BCI,1,2,ACSA,L,ACSAL,29405,1,1/16/1992,10.033,9.391,7/22/1992,38.49,4.652,NA,NA,NA,4.71,13.21,8.949,4.037,49.537,45.111,-1.365,-1.547,L,0.51,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
109,TD023,9,BCI,1,3,ACSA,L,ACSAL,29289,1,1/16/1992,9.998,9.358,10/23/1992,NA,2.75,NA,NA,NA,4.71,15.84,8.917,2.314,29.387,25.95,-1.592,-1.753,L,0.77,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
110,TD023,9,BCI,1,4,ACSA,L,ACSAL,29401,1,1/16/1992,10.029,9.387,1/19/1993,NA,3.89,NA,NA,NA,4.71,24.44,8.945,2.939,41.44,32.856,-0.872,-1.102,L,1.01,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
111,TD023,9,BCI,1,5,ACSA,L,ACSAL,29397,1,1/16/1992,10.056,9.412,4/28/1993,NA,2.75,NA,NA,NA,4.71,22.58,8.969,2.129,29.218,23.737,-0.96,-1.122,L,1.28,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
112,TD023,9,BCI,1,6,ACSA,L,ACSAL,29393,1,1/16/1992,9.997,9.357,11/25/1993,4.82,1.07,NA,NA,NA,4.71,30,8.916,0.749,11.435,8.401,-1.166,-1.332,L,1.86,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
113,TD023,9,BCI,2,1,ACSA,L,ACSAL,29410,1,1/16/1992,10.041,9.398,4/29/1992,18.67,8.59,NA,NA,NA,4.71,8.61,8.955,7.85,91.402,87.661,-0.316,-0.463,L,0.28,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
114,TD023,9,BCI,2,2,ACSA,L,ACSAL,29406,1,1/16/1992,10.028,9.386,7/22/1992,36.11,4.083,NA,NA,NA,4.71,8.97,8.944,3.717,43.501,41.559,-1.617,-1.706,L,0.51,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
115,TD023,9,BCI,2,3,ACSA,L,ACSAL,29290,1,1/16/1992,10.001,9.361,10/23/1992,NA,2.52,NA,NA,NA,4.71,10.59,8.92,2.253,26.92,25.258,-1.706,-1.789,L,0.77,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
116,TD023,9,BCI,2,4,ACSA,L,ACSAL,29402,1,1/16/1992,10.018,9.377,1/19/1993,NA,1.7,NA,NA,NA,4.71,26.45,8.935,1.25,18.129,13.99,-1.69,-1.947,L,1.01,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
117,TD023,9,BCI,2,5,ACSA,L,ACSAL,29398,1,1/16/1992,9.999,9.359,4/28/1993,NA,2.52,NA,NA,NA,4.71,41.22,8.918,1.481,26.926,16.607,-1.024,-1.401,L,1.28,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
118,TD023,9,BCI,2,6,ACSA,L,ACSAL,29394,1,1/16/1992,10.023,9.382,11/25/1993,2.78,0.44,NA,NA,NA,4.71,30,8.94,0.308,4.69,3.445,-1.646,-1.812,L,1.86,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
119,TD023,9,BCI,3,1,ACSA,L,ACSAL,29411,1,1/16/1992,10.004,9.364,4/29/1992,22.6,8.62,NA,NA,NA,4.71,9.94,8.923,7.763,92.055,87,-0.291,-0.489,L,0.28,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
120,TD023,9,BCI,3,2,ACSA,L,ACSAL,29407,1,1/16/1992,10.045,9.402,7/22/1992,46.92,4.135,NA,NA,NA,4.71,11.72,8.959,3.65,43.98,40.741,-1.596,-1.745,L,0.51,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
121,TD023,9,BCI,3,3,ACSA,L,ACSAL,29291,1,1/16/1992,10.005,9.365,10/23/1992,NA,2.13,NA,NA,NA,4.71,8.88,8.924,1.941,22.744,21.75,-1.925,-1.983,L,0.77,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
122,TD023,9,BCI,3,4,ACSA,L,ACSAL,29403,1,1/16/1992,10.014,9.373,1/19/1993,NA,2.05,NA,NA,NA,4.71,19.99,8.932,1.64,21.871,18.361,-1.505,-1.678,L,1.01,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
123,TD023,9,BCI,3,5,ACSA,L,ACSAL,29399,1,1/16/1992,10.036,9.394,4/28/1993,NA,2.81,NA,NA,NA,4.71,9.61,8.952,2.54,29.913,28.374,-0.942,-0.983,L,1.28,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
124,TD023,9,BCI,3,6,ACSA,L,ACSAL,29395,1,1/16/1992,10.054,9.411,11/25/1993,7.63,1.28,NA,NA,NA,4.71,30,8.968,0.896,13.601,9.991,-1.073,-1.239,L,1.86,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
125,TD023,9,BCI,4,1,ACSA,L,ACSAL,29412,1,1/16/1992,10.032,9.39,4/29/1992,24.53,8.48,NA,NA,NA,4.71,10.3,8.948,7.607,90.309,85.013,-0.358,-0.57,L,0.28,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
126,TD023,9,BCI,4,2,ACSA,L,ACSAL,29408,1,1/16/1992,10.001,9.361,7/22/1992,50.51,4.93,NA,NA,NA,4.71,11.88,8.92,4.344,52.665,48.7,-1.246,-1.398,L,0.51,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
127,TD023,9,BCI,4,3,ACSA,L,ACSAL,29292,1,1/16/1992,10.008,9.367,10/23/1992,NA,2.89,NA,NA,NA,4.71,20.08,8.926,2.31,30.853,25.879,-1.529,-1.757,L,0.77,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
128,TD023,9,BCI,4,6,ACSA,L,ACSAL,29396,1,1/16/1992,10.049,9.406,11/25/1993,3.89,0.75,NA,NA,NA,4.71,30,8.963,0.525,7.974,5.857,-1.36,-1.526,L,1.86,,,2692.38,1367.63,1517.06,27.16933333,0.8075,49.7675,15.87,27.328,47.678
129,TD023,9,BNZ,1,1,ACSA,L,ACSAL,3734,1,9/18/1990,10.129,9.612,9/24/1991,11.4,7.97,NA,NA,NA,4.71,6.01,9.159,7.491,82.917,81.788,-0.184,-0.198,L,1.02,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
130,TD023,9,BNZ,1,2,ACSA,L,ACSAL,3730,1,9/18/1990,10.063,9.55,9/30/1992,17.96,7.63,NA,NA,NA,4.71,6.67,9.1,7.121,79.895,78.253,-0.11,-0.121,L,2.03,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
131,TD023,9,BNZ,1,3,ACSA,L,ACSAL,3726,1,9/18/1990,10.082,9.568,9/17/1993,16.42,7.45,NA,NA,NA,4.71,7.38,9.117,6.9,77.864,75.683,-0.083,-0.093,L,3,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
132,TD023,9,BNZ,1,4,ACSA,L,ACSAL,3722,1,9/18/1990,9.975,9.466,9/12/1994,11.57,7.27,NA,NA,NA,4.71,5.35,9.02,6.881,76.801,76.286,-0.066,-0.068,L,3.98,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
133,TD023,9,BNZ,1,5,ACSA,L,ACSAL,3718,1,9/18/1990,10.032,9.52,9/18/1995,7.49,6.29,NA,NA,NA,4.71,8.44,9.072,5.759,66.071,63.481,-0.083,-0.091,L,5,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
134,TD023,9,BNZ,1,6,ACSA,L,ACSAL,3714,1,9/18/1990,10.011,9.5,9/18/1996,9.36,4.64,NA,NA,NA,4.71,9.95,9.053,4.178,48.842,46.15,-0.119,-0.129,L,6,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
135,TD023,9,BNZ,1,7,ACSA,L,ACSAL,3710,1,9/18/1990,10.028,9.517,9/18/1997,12.67,6.79,NA,NA,NA,4.71,13.05,9.069,5.904,71.346,65.101,-0.048,-0.061,L,7,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
136,TD023,9,BNZ,1,8,ACSA,L,ACSAL,3706,1,9/18/1990,9.996,9.486,9/18/1998,13.89,5.51,NA,NA,NA,4.71,12.55,9.039,4.818,58.086,53.302,-0.068,-0.079,L,8,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
137,TD023,9,BNZ,1,9,ACSA,L,ACSAL,3702,1,9/18/1990,9.962,9.454,9/20/1999,7.35,6.43,NA,NA,NA,4.71,12.26,9.009,5.642,68.014,62.626,-0.043,-0.052,L,9,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
138,TD023,9,BNZ,1,10,ACSA,L,ACSAL,3639,1,9/18/1990,10.05,9.628,9/20/2000,4.59,3.6,NA,NA,NA,4.71,15.54,9.175,3.041,37.391,33.144,-0.098,-0.11,L,10.01,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
139,TD023,9,BNZ,2,1,ACSA,L,ACSAL,3733,1,9/18/1990,10.081,9.567,9/24/1991,10.86,8.22,NA,NA,NA,4.71,5.79,9.116,7.744,85.92,84.95,-0.149,-0.161,L,1.02,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
140,TD023,9,BNZ,2,2,ACSA,L,ACSAL,3729,1,9/18/1990,10.065,9.552,9/30/1992,17.74,6.17,NA,NA,NA,4.71,7.3,9.102,5.72,64.594,62.843,-0.215,-0.228,L,2.03,,X,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
141,TD023,9,BNZ,2,3,ACSA,L,ACSAL,3725,1,9/18/1990,10.079,9.565,9/17/1993,18.59,6.93,NA,NA,NA,4.71,9.51,9.114,6.271,72.452,68.806,-0.107,-0.125,L,3,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
142,TD023,9,BNZ,2,4,ACSA,L,ACSAL,3721,1,9/18/1990,10.067,9.554,9/12/1994,14.65,7.93,NA,NA,NA,4.71,93.07,9.104,0.55,83.002,6.041,-0.047,-0.705,L,3.98,,X,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
143,TD023,9,BNZ,2,5,ACSA,L,ACSAL,3717,1,9/18/1990,10.125,9.609,9/18/1995,18.19,6.26,NA,NA,NA,4.71,9.62,9.156,5.658,65.147,61.796,-0.086,-0.096,L,5,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
144,TD023,9,BNZ,2,6,ACSA,L,ACSAL,3713,1,9/18/1990,10.043,9.531,9/18/1996,14.07,5.35,NA,NA,NA,4.71,16.09,9.082,4.489,56.133,49.427,-0.096,-0.117,L,6,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
145,TD023,9,BNZ,2,7,ACSA,L,ACSAL,3709,1,9/18/1990,10.214,9.693,9/18/1997,10.46,4.23,NA,NA,NA,4.71,12.29,9.236,3.71,43.64,40.169,-0.118,-0.13,L,7,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
146,TD023,9,BNZ,2,8,ACSA,L,ACSAL,3705,1,9/18/1990,10.137,9.62,9/18/1998,17,6.65,NA,NA,NA,4.71,17.1,9.167,5.513,69.127,60.14,-0.046,-0.064,L,8,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
147,TD023,9,BNZ,2,9,ACSA,L,ACSAL,3701,1,9/18/1990,10.047,9.535,9/20/1999,13.13,5.38,NA,NA,NA,4.71,12.74,9.086,4.695,56.424,51.673,-0.064,-0.073,L,9,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
148,TD023,9,BNZ,2,10,ACSA,L,ACSAL,3638,1,9/18/1990,10.081,9.658,9/20/2000,7.73,3.67,NA,NA,NA,4.71,18.63,9.203,2.986,38,32.446,-0.097,-0.112,L,10.01,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
149,TD023,9,BNZ,3,1,ACSA,L,ACSAL,3732,1,9/18/1990,10.067,9.554,9/24/1991,11.47,8.12,NA,NA,NA,4.71,5.43,9.104,7.679,84.991,84.348,-0.16,-0.168,L,1.02,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
150,TD023,9,BNZ,3,2,ACSA,L,ACSAL,3728,1,9/18/1990,10.064,9.551,9/30/1992,15.47,7.52,NA,NA,NA,4.71,6.28,9.101,7.048,78.735,77.442,-0.118,-0.126,L,2.03,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
151,TD023,9,BNZ,3,3,ACSA,L,ACSAL,3724,1,9/18/1990,10.061,9.548,9/17/1993,14,7.14,NA,NA,NA,4.71,9.18,9.098,6.485,74.78,71.279,-0.097,-0.113,L,3,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
152,TD023,9,BNZ,3,4,ACSA,L,ACSAL,3720,1,9/18/1990,10.012,9.501,9/12/1994,15.32,7.28,NA,NA,NA,4.71,5.54,9.054,6.877,76.624,75.955,-0.067,-0.069,L,3.98,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
153,TD023,9,BNZ,3,5,ACSA,L,ACSAL,3716,1,9/18/1990,10.073,9.559,9/18/1995,17.11,4.98,NA,NA,NA,4.71,12.39,9.109,4.363,52.098,47.898,-0.13,-0.147,L,5,F,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
154,TD023,9,BNZ,3,6,ACSA,L,ACSAL,3712,1,9/18/1990,10.116,9.6,9/18/1996,16.05,7.01,NA,NA,NA,4.71,13.46,9.148,6.066,73.021,66.31,-0.052,-0.068,L,6,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
155,TD023,9,BNZ,3,7,ACSA,L,ACSAL,3708,1,9/18/1990,10.023,9.512,9/18/1997,9.81,3.41,NA,NA,NA,4.71,15.89,9.064,2.868,35.849,31.642,-0.147,-0.164,L,7,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
156,TD023,9,BNZ,3,8,ACSA,L,ACSAL,3704,1,9/18/1990,9.985,9.476,9/18/1998,12.95,4.03,NA,NA,NA,4.71,13.88,9.03,3.471,42.528,38.439,-0.107,-0.12,L,8,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
157,TD023,9,BNZ,3,9,ACSA,L,ACSAL,3641,1,9/18/1990,9.969,9.55,9/20/1999,6.32,2.96,NA,NA,NA,4.71,17.98,9.1,2.428,30.995,26.681,-0.13,-0.147,L,9,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
158,TD023,9,BNZ,3,10,ACSA,L,ACSAL,3637,1,9/18/1990,10.027,9.606,9/20/2000,7.94,2.78,NA,NA,NA,4.71,15.17,9.154,2.358,28.94,25.759,-0.124,-0.136,L,10.01,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
159,TD023,9,BNZ,4,1,ACSA,L,ACSAL,3731,1,9/18/1990,9.978,9.469,9/24/1991,9.54,8.12,NA,NA,NA,4.71,5.99,9.023,7.634,85.754,84.606,-0.151,-0.165,L,1.02,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
160,TD023,9,BNZ,4,2,ACSA,L,ACSAL,3727,1,9/18/1990,9.969,9.461,9/30/1992,20.44,6.86,NA,NA,NA,4.71,7.43,9.015,6.35,72.508,70.438,-0.158,-0.172,L,2.03,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
161,TD023,9,BNZ,4,3,ACSA,L,ACSAL,3723,1,9/18/1990,10.058,9.545,9/17/1993,21.65,7,NA,NA,NA,4.71,9.9,9.095,6.307,73.337,69.346,-0.103,-0.122,L,3,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
162,TD023,9,BNZ,4,4,ACSA,L,ACSAL,3719,1,9/18/1990,10.062,9.549,9/12/1994,16.47,7.19,NA,NA,NA,4.71,6.65,9.099,6.712,75.296,73.766,-0.071,-0.076,L,3.98,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
163,TD023,9,BNZ,4,5,ACSA,L,ACSAL,3715,1,9/18/1990,10.025,9.514,9/18/1995,16.12,5.12,NA,NA,NA,4.71,10.04,9.066,4.606,53.815,50.805,-0.124,-0.135,L,5,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
164,TD023,9,BNZ,4,6,ACSA,L,ACSAL,3711,1,9/18/1990,10.069,9.555,9/18/1996,12.39,5.34,NA,NA,NA,4.71,14.93,9.105,4.543,55.887,49.896,-0.097,-0.116,L,6,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
165,TD023,9,BNZ,4,7,ACSA,L,ACSAL,3707,1,9/18/1990,10.149,9.631,9/18/1997,10.65,4.61,NA,NA,NA,4.71,15.48,9.177,3.896,47.866,42.454,-0.105,-0.122,L,7,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
166,TD023,9,BNZ,4,8,ACSA,L,ACSAL,3703,1,9/18/1990,10.004,9.494,9/18/1998,16.61,5.4,NA,NA,NA,4.71,14.48,9.047,4.618,56.878,51.045,-0.071,-0.084,L,8,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
167,TD023,9,BNZ,4,9,ACSA,L,ACSAL,3640,1,9/18/1990,10.187,9.759,9/20/1999,10.09,4.63,NA,NA,NA,4.71,14.69,9.299,3.95,47.443,42.478,-0.083,-0.095,L,9,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
168,TD023,9,BNZ,4,10,ACSA,L,ACSAL,3636,1,9/18/1990,10.069,9.646,9/20/2000,11.55,3.71,NA,NA,NA,4.71,20.38,9.192,2.954,38.462,32.137,-0.095,-0.113,L,10.01,,,402.87,359.8,575.89,-1.760208333,0.8075,49.7675,15.87,27.328,47.678
169,TD023,9,BSF,1,1,ACSA,L,ACSAL,29477,1,1/17/1992,10.018,9.377,12/22/1992,29.22,7.03,NA,NA,NA,4.71,7.64,8.935,6.493,74.971,72.669,-0.309,-0.343,L,0.93,,,1244.55,752.61,1096.91,11.29540417,0.8075,49.7675,15.87,27.328,47.678
170,TD023,9,BSF,1,2,ACSA,L,ACSAL,29301,1,1/17/1992,10.013,9.372,11/5/1993,7.45,6.73,NA,NA,NA,4.71,7.95,8.931,6.195,71.81,69.365,-0.184,-0.203,L,1.8,,,1244.55,752.61,1096.91,11.29540417,0.8075,49.7675,15.87,27.328,47.678
171,TD023,9,BSF,1,4,ACSA,L,ACSAL,29469,1,1/17/1992,10.005,9.365,10/26/1995,6.65,6.14,NA,NA,NA,4.71,10.47,8.924,5.497,65.563,61.598,-0.112,-0.128,L,3.77,,,1244.55,752.61,1096.91,11.29540417,0.8075,49.7675,15.87,27.328,47.678
172,TD023,9,BSF,1,5,ACSA,L,ACSAL,29465,1,1/17/1992,10.027,9.385,11/8/1996,5.59,4.88,NA,NA,NA,4.71,16.86,8.943,4.057,51.998,45.365,-0.136,-0.164,L,4.81,,,1244.55,752.61,1096.91,11.29540417,0.8075,49.7675,15.87,27.328,47.678
173,TD023,9,BSF,1,6,ACSA,L,ACSAL,29297,1,1/17/1992,10,9.36,9/20/1997,5.34,4.8,NA,NA,NA,4.71,13.38,8.919,4.158,51.282,46.62,-0.118,-0.134,L,5.68,,,1244.55,752.61,1096.91,11.29540417,0.8075,49.7675,15.87,27.328,47.678
174,TD023,9,BSF,1,8,ACSA,L,ACSAL,29457,1,1/17/1992,10.02,9.379,9/26/1999,5.73,5.36,NA,NA,NA,4.71,15.39,8.937,4.535,57.149,50.744,-0.073,-0.088,L,7.69,,,1244.55,752.61,1096.91,11.29540417,0.8075,49.7675,15.87,27.328,47.678
